segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1224,0,1,CADC0873,1.0,0.10846153846153846,0.027131782945736434,3.16146516892868e-05,5.38314273905724e-10,1.707492186771819e-05,0.013645603285351068,0.25984075576222776,0.0,0.2,0.25,0.020833333333333332,0.0390625,5.133344869320682e-11,2.2953275023406956e-12,0.036850271528316526,0.1076923076923077,5.25387812572039e-10,5.510634928210327e-10
1225,0,1,CADC0873,1.0,0.11923076923076924,0.03003875968992248,3.466495836242895e-05,9.124391182091157e-10,2.383304271198359e-05,0.01270660370297741,0.27100612174924427,0.0,0.2,0.25,0.016666666666666666,0.046875,7.147255538885662e-11,3.179232895821306e-12,0.039953452288595814,0.11923076923076922,8.035761415729667e-10,8.337255795161678e-10
1226,0,1,CADC0873,1.0,0.10769230769230768,0.027131782945736434,3.057215301914736e-05,9.522246683612528e-10,2.4467061905600442e-05,0.0219008567210303,0.20818350457747545,0.0,0.2,0.25,0.016666666666666666,0.04296875,7.890417221442687e-11,3.0300579479267422e-12,0.036316912335143524,0.1076923076923077,9.106168359205887e-10,9.41155914739009e-10
1227,0,1,CADC0873,1.0,0.13846153846153847,0.03488372093023256,3.2753008447528426e-05,3.027647901891176e-09,4.827084818120982e-05,0.011713953893100516,0.260222450114566,0.0,0.2,0.25,0.016666666666666666,0.05078125,1.7541251736917757e-10,3.680637848433904e-12,0.046014352211016296,0.13846153846153847,2.2976896606046156e-09,2.3693993931267837e-09
1228,0,1,CADC0873,1.0,0.1423076923076923,0.035852713178294575,3.28463756513586e-05,3.854859352164814e-09,5.5280980476749994e-05,0.011398380501163125,0.256184802744076,0.0,0.2,0.25,0.025,0.05859375,2.145181843047156e-10,6.083661729811885e-12,0.04722653219550039,0.1423076923076923,2.8525785446805798e-09,2.9403126444255705e-09
1229,0,1,CADC0873,1.0,0.1653846153846154,0.041666666666666664,3.531894804905634e-05,2.996715763101611e-09,4.7991457477539956e-05,0.01875872917201516,0.23474711252123862,0.0,0.2,0.25,0.03333333333333333,0.06640625,1.2568819289227127e-10,4.37768667888741e-12,0.05449961210240497,0.16538461538461538,1.9536843853634402e-09,2.022856885303507e-09
1230,0,1,CADC0873,1.0,0.14615384615384613,0.036821705426356585,2.757586802222347e-05,3.240522147385435e-10,1.217168841550789e-05,0.012054089033983043,0.2597138946017293,0.0,0.2,0.25,0.03333333333333333,0.05859375,2.044127619852452e-11,1.1704675297281641e-12,0.04843871217998449,0.14615384615384616,2.534787030397162e-10,2.7204052323536643e-10
1231,0,1,CADC0873,1.0,0.15384615384615385,0.03875968992248062,3.448446954302034e-05,3.846872288275788e-10,1.3676296555413695e-05,0.024097074376059333,0.20034340719804428,0.0,0.2,0.25,0.04583333333333333,0.05859375,1.769386086224336e-11,1.2417492068571903e-12,0.05086307214895268,0.15384615384615385,2.836684777825016e-10,3.033363532631477e-10
1232,0,1,CADC0873,1.0,0.1584615384615385,0.03972868217054264,3.353028208649717e-05,5.953430624026768e-10,1.8221283944254987e-05,0.01312749558484641,0.24432097906348083,0.0,0.2,0.25,0.029166666666666667,0.0625,3.0234194482456575e-11,2.1464341234052682e-12,0.05260861132660978,0.1576923076923077,4.174118131083069e-10,4.428955210521058e-10
1233,0,0,CADC0873,1.0,0.1515384615384615,0.0377906976744186,3.461409725275591e-05,5.546667549642783e-10,1.7409086269087033e-05,0.01063122011435988,0.2519647124237075,0.0,0.2,0.25,0.029166666666666667,0.05859375,3.02982666830812e-11,5.13865293137785e-13,0.050717610550814585,0.15,4.059257117550016e-10,4.3261206589760187e-10
1234,0,1,CADC0873,1.0,0.13615384615384613,0.03391472868217054,3.34537011148283e-05,4.321389333151206e-10,1.4782140332841178e-05,0.010355538858732194,0.24579302990702057,0.0,0.2,0.25,0.04583333333333333,0.0546875,3.0641593242929923e-11,2.281441246374766e-12,0.04645073700543057,0.1346153846153846,3.5241878722270474e-10,3.766867528351202e-10
1235,1,1,CADC0873,1.0,0.13461538461538464,0.010658914728682169,2.4988902784648137e-05,5.728210787629939e-11,3.238108686614458e-06,0.052153428421629774,0.3836262636140241,0.0,0.2,0.0,0.004166666666666667,0.00390625,7.827309711895708e-11,4.1475658404738837e-11,0.7721101629169899,0.04230769230769231,6.753739697213484e-11,1.9004546662902902e-10
1236,0,1,CADC0873,1.0,0.10384615384615385,0.026162790697674417,3.1506341939620884e-05,1.6294200563368564e-10,7.442279471352957e-06,0.012798065287149822,0.26147120541694263,0.0,0.2,0.25,0.025,0.0390625,2.138169373322986e-11,1.9866716596027424e-12,0.03510473235065943,0.10384615384615384,1.8777568913319666e-10,2.030851771124434e-10
1237,0,1,CADC0873,1.0,0.14,0.03488372093023256,3.5504725521333174e-05,1.0631449435511275e-09,2.6171182800779573e-05,0.01760785038762809,0.23513374054069794,0.0,0.2,0.25,0.020833333333333332,0.04296875,6.246118635357536e-11,1.7472714295582205e-12,0.0470810705973623,0.13846153846153847,8.137191949939942e-10,8.545701089621459e-10
1238,0,1,CADC0873,1.0,0.16153846153846152,0.040697674418604654,3.6630652516733226e-05,2.165756623046985e-09,3.986962153229333e-05,0.012245765396033316,0.26525457917314776,0.0,0.2,0.25,0.025,0.06640625,9.829507765725154e-11,2.9134346707353806e-12,0.05328743211792087,0.16153846153846155,1.445924906458362e-09,1.4995610448510917e-09
1239,0,1,CADC0873,1.0,0.14615384615384613,0.036821705426356585,2.967447188772683e-05,6.225180247396833e-10,1.874974913686313e-05,0.011490566136125743,0.2558986977321937,0.0,0.2,0.25,0.029166666666666667,0.05859375,3.494437879545644e-11,6.200644195549748e-13,0.04843871217998449,0.14615384615384616,4.677956221354809e-10,4.921812716519073e-10
1240,0,0,CADC0873,1.0,0.1769230769230769,0.04457364341085271,3.593010562968387e-05,9.729250044970968e-10,2.4791975638536523e-05,0.01072571622047018,0.2709162954100559,0.0,0.2,0.25,0.025,0.06640625,3.840636789359716e-11,0.0,0.05813615205585726,0.17692307692307693,6.08297941663966e-10,6.386151243537451e-10
1241,0,1,CADC0873,1.0,0.1576923076923077,0.03972868217054264,3.2168837276948756e-05,2.7797692254271097e-09,4.599070987411382e-05,0.011342069867259857,0.2643449699566362,0.0,0.2,0.25,0.008333333333333333,0.05859375,1.301364392169833e-10,2.3867060551989757e-12,0.05207525213343678,0.1576923076923077,1.8897392061162755e-09,1.955428911823548e-09
1242,0,0,CADC0873,1.0,0.13846153846153847,0.03488372093023256,3.2313957337889925e-05,2.207645298433785e-09,4.031226656473892e-05,0.011304650886928357,0.2552912362362576,0.0,0.2,0.25,0.020833333333333332,0.0546875,1.3127934701217512e-10,3.790436578334969e-12,0.046014352211016296,0.13846153846153847,1.6814904209440492e-09,1.7370949460731161e-09
1243,0,1,CADC0873,1.0,0.08846153846153847,0.022286821705426355,3.214375974699231e-05,3.034954133241367e-10,1.1634362948776943e-05,0.03389063018294531,0.13851521081732737,0.0,0.2,0.25,0.025,0.03515625,2.543207247816842e-11,1.2068087202006466e-12,0.03025601241272304,0.08846153846153847,3.6642880059457357e-10,3.838282535413137e-10
1244,0,1,CADC0873,1.0,0.11538461538461538,0.02906976744186046,3.484962290438059e-05,8.577780160340106e-10,2.2940245435315125e-05,0.03580220189572391,0.148678583156975,0.0,0.2,0.25,0.025,0.05078125,5.529133587985369e-11,4.173834982932035e-12,0.038741272304111715,0.11538461538461539,7.780093413545938e-10,8.070057197387436e-10
1245,0,1,CADC0873,1.0,0.12692307692307692,0.03197674418604651,3.4391132165456e-05,2.0614190488415867e-09,3.8748543370528316e-05,0.010657327064571447,0.2597907719856192,0.0,0.2,0.25,0.016666666666666666,0.0546875,1.415962164631805e-10,4.110127389710999e-12,0.042377812257564006,0.12692307692307692,1.6907306200824375e-09,1.7435952639824443e-09
1246,0,1,CADC0873,1.0,0.13846153846153847,0.03488372093023256,3.327951304463025e-05,3.164566183961904e-09,4.949101907416913e-05,0.012516352522024377,0.25286499514959704,0.0,0.2,0.25,0.016666666666666666,0.0546875,1.8117946200723962e-10,4.35327045213879e-12,0.046014352211016296,0.13846153846153847,2.4005782867527363e-09,2.4749771538207696e-09
1247,0,1,CADC0873,1.0,0.15000000000000002,0.0377906976744186,3.148246679470614e-05,3.087242883344661e-09,4.880520494851396e-05,0.011757627648548083,0.25320719747763,0.0,0.2,0.25,0.016666666666666666,0.0703125,1.5887174837459638e-10,5.227940065839882e-12,0.04965089216446858,0.15,2.188613504707417e-09,2.2608315476692946e-09
1248,0,1,CADC0873,1.0,0.1807692307692308,0.045542635658914726,3.3983332040989555e-05,2.9362964930218845e-09,4.744160962326002e-05,0.011374655781660872,0.2655261643904888,0.0,0.2,0.25,0.0125,0.078125,1.1121991497205525e-10,3.227579819469002e-12,0.05934833204034136,0.18076923076923077,1.7715756627752994e-09,1.8380696628010153e-09
1249,0,1,CADC0873,1.0,0.14384615384615385,0.035852713178294575,3.5085936699696595e-05,6.160869434272041e-10,1.862566118202291e-05,0.010580788672300175,0.27078283276196147,0.0,0.2,0.25,0.016666666666666666,0.05859375,3.7406558874519713e-11,1.3721164362992165e-12,0.04829325058184639,0.1423076923076923,4.696626046689276e-10,4.983917071608451e-10
1250,0,1,CADC0873,1.0,0.14615384615384613,0.036821705426356585,3.3582417125698224e-05,1.1973601303114805e-09,2.8123521630748095e-05,0.019674776269532707,0.22069435596209871,0.0,0.2,0.25,0.03333333333333333,0.0625,6.082191377807493e-11,1.8941213393095856e-12,0.04843871217998449,0.14615384615384616,8.805678221814408e-10,9.16170107563908e-10
1251,0,1,CADC0873,1.0,0.16153846153846152,0.040697674418604654,3.2188145421838455e-05,1.7588067642052273e-09,3.533034436545731e-05,0.011157770699095348,0.25994872877876274,0.0,0.2,0.25,0.020833333333333332,0.05859375,8.090252226523676e-11,3.0297232411328436e-12,0.05328743211792087,0.16153846153846155,1.1775640281585626e-09,1.2234177010837067e-09
1252,0,1,CADC0873,1.0,0.1769230769230769,0.04457364341085271,3.54049562387403e-05,2.551588167664278e-09,4.380177824432483e-05,0.011647463706944867,0.2674347416768414,0.0,0.2,0.25,0.029166666666666667,0.0625,9.986957975313108e-11,3.704011098479234e-12,0.05813615205585726,0.17692307692307693,1.5707696846563868e-09,1.630495726148657e-09
1253,0,0,CADC0873,1.0,0.2461538461538461,0.06201550387596899,3.306430255841139e-05,1.7656438987677107e-09,3.5410600101227874e-05,0.01518061382824766,0.2490177247989915,0.0,0.2,0.25,0.05416666666666667,0.09765625,3.960592382005353e-11,1.3760909503394766e-12,0.07995539177657099,0.24615384615384617,8.106205880989688e-10,8.511415715967449e-10
1254,0,1,CADC0873,1.0,0.19615384615384618,0.04941860465116279,3.355747686470066e-05,8.545844522229097e-10,2.288726553059427e-05,0.015104491640286676,0.24988109591142704,0.0,0.2,0.25,0.0625,0.0703125,2.660075716381993e-11,1.595649149092609e-12,0.06419705197827774,0.19615384615384615,4.88488877068074e-10,5.159777024527504e-10
1255,0,1,CADC0873,1.0,0.15000000000000002,0.0377906976744186,2.8275660240990386e-05,9.001071842955228e-10,2.3633877659838847e-05,0.034621283727834615,0.1469586509071643,0.0,0.2,0.25,0.0375,0.06640625,3.676547913227286e-11,2.899511572505809e-12,0.04965089216446858,0.15,6.522560215894189e-10,6.819790703551689e-10
1256,0,1,CADC0873,1.0,0.16153846153846152,0.040697674418604654,3.448431751354167e-05,3.2913376661734733e-09,5.059781357376892e-05,0.010730459406560693,0.26129101631086976,0.0,0.2,0.25,0.0125,0.0546875,1.4837973319553296e-10,1.687733424012474e-12,0.05328743211792087,0.16153846153846155,2.1881832234675974e-09,2.2633448530449962e-09
1257,0,0,CADC0873,1.0,0.14615384615384613,0.036821705426356585,3.290455415430038e-05,2.8221281931410476e-09,4.63872235152952e-05,0.011052435147209771,0.2578842172118259,0.0,0.2,0.25,0.020833333333333332,0.0546875,1.5235348427722177e-10,3.6280175031134657e-12,0.04843871217998449,0.14615384615384616,2.047251823506406e-09,2.114557478476604e-09
1258,0,1,CADC0873,1.0,0.13076923076923075,0.03294573643410853,3.696472188702528e-05,1.4273032196867631e-09,3.1238719779179816e-05,0.032693364463829366,0.1611006850098688,0.0,0.2,0.25,0.020833333333333332,0.05078125,7.685146906887318e-11,2.9660287952927306e-12,0.043589992242048105,0.13076923076923078,1.14932858766674e-09,1.1896992998346897e-09
1259,0,0,CADC0873,1.0,0.08461538461538462,0.02131782945736434,2.7328517864623654e-05,2.7218009010481844e-11,1.686533232277145e-06,0.027126222691070526,0.2079080623924423,0.0,0.2,0.0,0.029166666666666667,0.03515625,7.045873055349414e-12,6.378816345595174e-13,0.029043832428238946,0.08461538461538462,7.18026374173373e-11,8.435012788571136e-11
1260,0,1,CADC0873,1.0,0.12692307692307692,0.03197674418604651,3.557727008890482e-05,5.578028345661376e-10,1.7472655666864987e-05,0.010906966777729794,0.2733488144115085,0.0,0.2,0.25,0.020833333333333332,0.04296875,4.04690814613541e-11,3.4675949108562796e-13,0.042377812257564006,0.12692307692307692,4.760799575398474e-10,4.993189755381891e-10
1261,0,1,CADC0873,1.0,0.12846153846153846,0.03197674418604651,3.0765615234438937e-05,1.4228195721586544e-09,3.11803922193983e-05,0.025884115524928454,0.1798028507144297,0.0,0.2,0.25,0.0125,0.05078125,7.434918510057749e-11,1.118170926002427e-12,0.044220325833979834,0.12692307692307692,1.1630597958782749e-09,1.2151398116498984e-09
1262,0,0,CADC0873,1.0,0.1646153846153846,0.041666666666666664,3.458128120949784e-05,1.1983673429139933e-09,2.8137765420854386e-05,0.011295332816881325,0.2615866532064372,0.0,0.2,0.25,0.025,0.06640625,5.324060678803459e-11,1.6420071131888643e-12,0.054935996896819245,0.16538461538461538,7.947372586873019e-10,8.264818470221631e-10
1263,0,1,CADC0873,1.0,0.1546153846153846,0.03875968992248062,3.393147534136593e-05,8.250375874337404e-10,2.2392601190781096e-05,0.012019606615980151,0.254643052933368,0.0,0.2,0.25,0.025,0.05859375,4.3107942363692634e-11,2.147878079062126e-12,0.05139643134212568,0.15384615384615385,5.838564344799295e-10,6.145945510194913e-10
1264,0,1,CADC0873,1.0,0.12307692307692307,0.031007751937984496,3.188908330952934e-05,3.5157667926185477e-10,1.2868653100511822e-05,0.03901726819294955,0.12188837047719245,0.0,0.2,0.25,0.041666666666666664,0.05859375,1.793182803875753e-11,8.863085159433829e-13,0.041165632273079907,0.12307692307692308,3.1785029929990296e-10,3.370158605714549e-10
1265,0,1,CADC0873,1.0,0.15384615384615385,0.03875968992248062,3.553403399148254e-05,1.7082392134908373e-09,3.47320057407179e-05,0.013273131299614244,0.24454141917823277,0.0,0.2,0.25,0.008333333333333333,0.0546875,8.354628291633654e-11,7.679165247401419e-13,0.05086307214895268,0.15384615384615385,1.1936184751898028e-09,1.2388786943369972e-09
1266,1,1,CADC0873,1.0,0.3038461538461538,0.05329457364341085,2.3278559906850088e-05,1.1093156693590777e-09,2.6855418968264666e-05,0.030976675531071564,0.35247492733586755,0.0,0.2,0.25,0.004166666666666667,0.00390625,7.858480882399208e-11,2.963431853653241e-11,0.8254460822342901,0.21153846153846154,4.197174340947519e-10,6.200535551009568e-10
1267,0,0,CADC0873,1.0,0.18461538461538463,0.046511627906976744,3.5470366521225856e-05,1.0719590795647263e-09,2.6302884032786336e-05,0.01408187588073024,0.23326190578162223,0.0,0.2,0.25,0.0375,0.0703125,3.9242799868206676e-11,2.1628213825396037e-12,0.060560512024825444,0.18461538461538463,6.437536055355283e-10,6.756128073040893e-10
1268,0,1,CADC0873,1.0,0.1653846153846154,0.041666666666666664,2.7034490908606496e-05,3.9589441755678807e-10,1.3942687151019295e-05,0.012925576653923673,0.2611442821350296,0.0,0.2,0.25,0.029166666666666667,0.06640625,1.8209866988977413e-11,2.415695756717562e-13,0.05449961210240497,0.16538461538461538,2.728887990810946e-10,2.926261347382179e-10
1269,0,1,CADC0873,1.0,0.15384615384615385,0.03875968992248062,3.051765265480244e-05,4.622272727848754e-10,1.5455422431164827e-05,0.01712754595014153,0.24176473767546208,0.0,0.2,0.25,0.025,0.05859375,2.277788525203088e-11,5.54113372331161e-13,0.05086307214895268,0.15384615384615385,3.3697772714746355e-10,3.581449252658821e-10
1270,0,1,CADC0873,1.0,0.1576923076923077,0.03972868217054264,3.7949634524424606e-05,1.537759906872705e-09,3.2648713279618675e-05,0.01074112992423839,0.27602296935158727,0.0,0.2,0.25,0.0375,0.05859375,7.49590746929849e-11,2.9798788220793724e-12,0.05207525213343678,0.1576923076923077,1.0536396375432233e-09,1.0954407841580904e-09
1271,0,1,CADC0873,1.0,0.1576923076923077,0.03972868217054264,3.2325487423822874e-05,1.1098842082797917e-09,2.6863758944462655e-05,0.011807526904575108,0.25888888261566334,0.0,0.2,0.25,0.0375,0.05859375,5.341575356500406e-11,1.7302503280355267e-12,0.05207525213343678,0.1576923076923077,7.656009878712421e-10,7.991724587845307e-10
1272,0,1,CADC0873,1.0,0.16153846153846152,0.040697674418604654,3.270366287227688e-05,1.1173068768588347e-09,2.6972456484707383e-05,0.012134361311949095,0.25379989634789074,0.0,0.2,0.25,0.029166666666666667,0.05859375,5.1817137689052595e-11,1.6752852574110006e-12,0.05328743211792087,0.16153846153846155,7.545304050791097e-10,7.881161029398504e-10
1273,1,0,CADC0873,1.0,0.17307692307692307,0.0436046511627907,3.155825025748729e-05,7.887417285435943e-10,2.177340063877036e-05,0.015567130474610016,0.2826485499970728,0.021739130434782608,0.2,0.25,0.0125,0.0078125,1.3375482939041192e-10,8.512751092682433e-11,0.05692397207137316,0.17307692307692307,5.058657901263237e-10,5.328613828023848e-10
1274,0,1,CADC0873,1.0,0.1576923076923077,0.03972868217054264,3.811956257309428e-05,1.0063521892256003e-09,2.5309801223736623e-05,0.011156782984084415,0.26529480407048756,0.0,0.2,0.25,0.020833333333333332,0.05859375,4.9021214636766555e-11,1.2401691237308192e-12,0.05207525213343678,0.1576923076923077,6.959049918979926e-10,7.274851486414239e-10
1275,0,1,CADC0873,1.0,0.1423076923076923,0.035852713178294575,2.9916871848691528e-05,1.0156288960364206e-09,2.5452053533998296e-05,0.019177092182061192,0.21504137299579226,0.0,0.2,0.25,0.03333333333333333,0.0546875,5.031000203543528e-11,2.2217964646367296e-12,0.04722653219550039,0.1423076923076923,7.675003288762821e-10,7.996323428905907e-10
1276,0,0,CADC0873,1.0,0.1769230769230769,0.04457364341085271,3.615917946476763e-05,2.9574036562633215e-09,4.7634322492247254e-05,0.011135926676148683,0.26935781660972136,0.0,0.2,0.25,0.0125,0.0625,1.1347207159038634e-10,1.789331995680556e-12,0.05813615205585726,0.17692307692307693,1.8181853143855512e-09,1.885471277894453e-09
1277,0,1,CADC0873,1.0,0.1653846153846154,0.041666666666666664,3.472646380640395e-05,9.572740995677866e-10,2.4546624479183386e-05,0.012147446483881018,0.2447083182725655,0.0,0.2,0.25,0.041666666666666664,0.0703125,4.386112526916696e-11,2.6823887726183765e-12,0.05449961210240497,0.16538461538461538,6.35683611331074e-10,6.66091382638404e-10
